"","datetime","cap","return","logreturn","volatility.30d","volatility.90d","currency_slug"
"231",2015-08-30,222.5718,0.0909847556492329,0.0870807339295118,1.38732775966531,1.28079489103109,"BTC"
"232",2015-09-02,225.9989,0.0153977278343438,0.015280385823654,1.38528501873384,1.27988180715391,"BTC"
"233",2015-09-05,226.17,0.000757083330936547,0.000756796887916541,1.38255948438727,1.27980074268685,"BTC"
"234",2015-09-08,230.24725,0.0180273687933856,0.0178668026327407,1.38347976948115,1.28055489689385,"BTC"
"235",2015-09-11,236.99,0.0292848231629259,0.0288642146276476,1.38563958158957,1.27892290115929,"BTC"
"236",2015-09-14,228.68,-0.0350647706654289,-0.0356942997563378,1.39116729005195,1.2800354904648,"BTC"
"237",2015-09-17,226.32,-0.0103200979534722,-0.0103737194024588,1.3916343193371,1.26664114146932,"BTC"
"238",2015-09-20,227.88,0.00689289501590669,0.00686924761888301,1.38687295902399,1.26656114437347,"BTC"
"239",2015-09-23,223.1,-0.0209759522555731,-0.021199073173708,1.38692816576143,1.26515861474218,"BTC"
"240",2015-09-26,228.23299,0.0230075750784402,0.022746891710833,1.38907834216571,1.26623241298122,"BTC"
"241",2015-09-29,230.62,0.0104586545529636,0.0104043411936504,1.38968488768363,1.26592035856616,"BTC"
"242",2015-10-02,234.58813,0.0172063567773827,0.0170600038359024,1.38611764912799,1.26656505981623,"BTC"
"243",2015-10-05,236.42883,0.00784651806551337,0.00781589423196856,1.38408356464076,1.22454541377785,"BTC"
"244",2015-10-08,234.55,-0.00794670429997896,-0.00797844763637394,1.38374778092846,1.22026339550008,"BTC"
"245",2015-10-11,233,-0.00660839906203373,-0.00663033120876649,1.3758963911011,1.20784073241419,"BTC"
"246",2015-10-14,244.00006,0.0472105579399141,0.0461300176291103,1.38531150662557,1.10685416786478,"BTC"
"247",2015-10-17,241,-0.0122953248454119,-0.0123715377041559,1.38561538769218,1.02437151998974,"BTC"
"248",2015-10-20,251,0.04149377593361,0.040656005641129,1.39237457006363,1.00289127574765,"BTC"
"249",2015-10-23,263.7301,0.0507175298804781,0.0494732925750132,1.40378463429809,1.00274279885616,"BTC"
"250",2015-10-26,270,0.0237739264498061,0.0234957272915776,1.4062816051483,0.992230214461912,"BTC"
"251",2015-10-29,280.64453,0.0394241851851851,0.0386668917313367,1.40581207835326,0.979847156704602,"BTC"
"252",2015-11-01,296.4,0.0561403067431958,0.0546210426922204,1.4159784680908,0.979668504006966,"BTC"
"253",2015-11-04,304.69003,0.0279690620782726,0.0275850713255035,1.41798930306938,0.978292392348663,"BTC"
"254",2015-11-07,341,0.119170194049343,0.112587512536082,1.46685827768901,1.00145665026824,"BTC"
"255",2015-11-10,350,0.0263929618768328,0.0260506771999425,1.43645804181838,1.00228061534632,"BTC"
"256",2015-11-13,300,-0.142857142857143,-0.154150679827258,1.5423128701186,1.04683215665827,"BTC"
"257",2015-11-16,315,0.05,0.048790164169432,1.549421945619,1.05058792353658,"BTC"
"258",2015-11-19,315.70074,0.00222457142857142,0.00222210073303162,1.54718784167477,1.03446512361903,"BTC"
"259",2015-11-22,310,-0.0180574172870168,-0.0182224420794728,1.06371039037548,1.03211700701677,"BTC"
"260",2015-11-25,316.01324,0.0193975483870968,0.0192118139641699,0.912257326277405,1.03189563315636,"BTC"
"261",2015-11-28,317.57,0.00492624929259292,0.00491415502985246,0.840161915792788,1.0318999780618,"BTC"
"262",2015-12-01,350.27786,0.102994174512706,0.0980284587639513,0.852454241551436,1.04864619325683,"BTC"
"263",2015-12-04,355,0.0134811260980069,0.0133910642382504,0.852461308922051,1.03153003315279,"BTC"
"264",2015-12-07,357.48404,0.00699729577464787,0.0069729283054588,0.851502360075473,1.03066910302027,"BTC"
"265",2015-12-10,384.07,0.0743696417887635,0.071734109860412,0.873660855365464,1.03741229940216,"BTC"
"266",2015-12-13,407.75,0.0616554273960476,0.0598294138598367,0.885372808605603,1.04343805577763,"BTC"
"267",2015-12-16,418.37,0.0260453709380748,0.0257119669580573,0.865327567460173,1.04257507342831,"BTC"
"268",2015-12-19,441,0.0540908764968807,0.0526786669876655,0.865903845803,1.01671280976417,"BTC"
"269",2015-12-22,426.69595,-0.0324354875283447,-0.0329731767439166,0.884693818411503,1.01838984271732,"BTC"
"270",2015-12-25,434.2929,0.0178041296150104,0.0176474925577718,0.872516944009938,1.00300841903123,"BTC"
"271",2015-12-28,409,-0.0582392666331869,-0.0600040352178994,0.916174306789383,1.01178293167411,"BTC"
"272",2015-12-31,418.7811,0.0239146699266503,0.0236331929954107,0.915820725909044,1.01230927488076,"BTC"
"273",2016-01-03,416.60843,-0.00518808035988248,-0.00520158517843245,0.919644459881983,1.01246995376837,"BTC"
"274",2016-01-06,422.98,0.0152939055985978,0.0151781327448239,0.91894797327066,1.01177481312401,"BTC"
"275",2016-01-09,427.58057,0.0108765662679087,0.0108178418506369,0.91454575373854,1.00374581620365,"BTC"
